sku;nome_prodotto;file_locale;url_immagine
acrylic-color-03-violet;Acrylic Color 03 Violet;immagini/acrylic-color-03-violet/01.jpg;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_6960aa5d5d723_1.jpg
pennello-acrylic-art-8;Pennello Acrylic Art 8;immagini/pennello-acrylic-art-8/01.jpg;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_69608c4ce3685_1.jpg
pennello-acrylic-art-8;Pennello Acrylic Art 8;immagini/pennello-acrylic-art-8/02.jpg;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_6960aa5f5eefe_1.jpg
pennello-acrylic-art-8;Pennello Acrylic Art 8;immagini/pennello-acrylic-art-8/03.jpg;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_6960aa5f93b3d_1.jpg
acrylic-color-04-yellow;Acrylic Color 04 Yellow;immagini/acrylic-color-04-yellow/01.jpg;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_6960aa631d479_1.jpg
pennello-acrylic-art-2;Pennello Acrylic Art 2;immagini/pennello-acrylic-art-2/01.jpg;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_69608c573ef77_1.jpg
pennello-acrylic-art-2;Pennello Acrylic Art 2;immagini/pennello-acrylic-art-2/02.jpg;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_6960aa64d1825_1.jpg
pennello-acrylic-art-2;Pennello Acrylic Art 2;immagini/pennello-acrylic-art-2/03.jpg;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_6960aa650da74_1.jpg
acrylic-color-05-fucsia;Acrylic Color 05 Fucsia;immagini/acrylic-color-05-fucsia/01.jpg;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_6960aa686deaa_1.jpg
gel-monofasico-master;Gel Monofasico Master - Gel Costruttore;immagini/gel-monofasico-master/01.jpg;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_6960aa69f2910_1.jpg
glue-gel;Glue Gel;immagini/glue-gel/01.jpg;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_6960aa6b8420a_1.jpg
glitter-paillettes-oro-19;Polvere Glitter Paillettes Oro 19;immagini/glitter-paillettes-oro-19/01.jpg;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_6960aa6d3b4f7_1.jpg
glitter-paillettes-oro-19;Polvere Glitter Paillettes Oro 19;immagini/glitter-paillettes-oro-19/02.jpg;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_6960aa6d63b65_1.jpg
spider-gel-black;Spider Gel Black - Gel da decorazione;immagini/spider-gel-black/01.jpg;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_6960aa6f9ce40_1.jpg
polvere-specchio-argento-13;Polvere Specchio Argento 13;immagini/polvere-specchio-argento-13/01.jpg;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_6960aa73a873d_1.jpg
polvere-specchio-argento-13;Polvere Specchio Argento 13;immagini/polvere-specchio-argento-13/02.jpg;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_6960aa73d1880_1.jpg
base-gelac-cheratin;Base Soak Off Gelac Cheratin;immagini/base-gelac-cheratin/01.jpg;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/b/a/base_soak.jpg
gel-monofasico-pro-white-cheratina;Gel Monofasico Pro White Cheratina - Gel Costruttore;immagini/gel-monofasico-pro-white-cheratina/01.png;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_6960aa7792b0d.png
polvere-chrome-bronzo-06;Polvere Chrome Bronzo 06;immagini/polvere-chrome-bronzo-06/01.jpg;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_6960aa891e5f9_1.jpg
polvere-chrome-bronzo-06;Polvere Chrome Bronzo 06;immagini/polvere-chrome-bronzo-06/02.jpg;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_6960aa894cbe0_1.jpg
polvere-chrome-azzurro-05;Polvere Chrome Azzurro 05;immagini/polvere-chrome-azzurro-05/01.jpg;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_6960aa8ba2d6e_1.jpg
base-extra-uv-led;Base Extra Clear;immagini/base-extra-uv-led/01.png;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_6960aa8d63478.png
base-extra-uv-led;Base Extra Clear;immagini/base-extra-uv-led/02.jpg;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_6960aa8d9efed_1.jpg
set-lime-adesive-120;Set Lime adesive 120;immagini/set-lime-adesive-120/01.png;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_696094d718041.png
gelac-color-130;Smalto Semipermanente Gelac Color 130;immagini/gelac-color-130/01.jpg;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_69608cbdcbc85_1.jpg
gelac-color-130;Smalto Semipermanente Gelac Color 130;immagini/gelac-color-130/02.jpg;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_69608cbe052fa_1.jpg
gelac-color-42;Smalto Semipermanente Gelac Color 42;immagini/gelac-color-42/01.jpg;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_69608cc3b87df_1.jpg
gelac-color-42;Smalto Semipermanente Gelac Color 42;immagini/gelac-color-42/02.jpg;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_69608cc3e702c_1.jpg
gel-monofasico-unifast;Gel Monofasico Unifast;immagini/gel-monofasico-unifast/01.png;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_69608cc9377f8.png
gel-monofasico-transparent-blue-kit-3pz;Gel Monofasico Transparent Blue Kit 3Pz - Gel Costruttore;immagini/gel-monofasico-transparent-blue-kit-3pz/01.jpg;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_69608cdf1e159_1.jpg
polvere-sugar-white-11;Polvere Sugar White 11;immagini/polvere-sugar-white-11/01.jpg;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_69608ce303cce_1.jpg
polvere-sugar-white-12;Polvere Sugar White 12;immagini/polvere-sugar-white-12/01.jpg;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_69608ce6964b8_1.jpg
gelac-color-238;Smalto Semipermanente Gelac Color 238;immagini/gelac-color-238/01.jpg;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_69608ceab60da_1.jpg
gelac-color-238;Smalto Semipermanente Gelac Color 238;immagini/gelac-color-238/02.jpg;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_69608ceae4ebb_1.jpg
gelac-color-048;Smalto Semipermanente Gelac Color 048;immagini/gelac-color-048/01.jpg;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_69608cefd7083_1.jpg
gelac-color-048;Smalto Semipermanente Gelac Color 048;immagini/gelac-color-048/02.jpg;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_69608cf0131e9_1.jpg
gelac-color-175;Smalto Semipermanente Gelac Color 175;immagini/gelac-color-175/01.jpg;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_69608cf4c6ffa_1.jpg
polvere-specchio-rosa-14;Polvere Specchio Rosa 14;immagini/polvere-specchio-rosa-14/01.jpg;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_69608cff8400e_1.jpg
polvere-specchio-rosa-14;Polvere Specchio Rosa 14;immagini/polvere-specchio-rosa-14/02.jpg;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_69608cffb72da_1.jpg
remover-smalto-semipermanente;Remover Smalto Semipermanente;immagini/remover-smalto-semipermanente/01.png;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_69608d0500bd9.png
remover-smalto-semipermanente;Remover Smalto Semipermanente;immagini/remover-smalto-semipermanente/02.png;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_69608d05a8e98.png
remover-smalto-semipermanente;Remover Smalto Semipermanente;immagini/remover-smalto-semipermanente/03.png;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_69608d060ae80.png
cuticle-remover;Cuticle Remover;immagini/cuticle-remover/01.jpg;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_69608ef8d823c_1.jpg
cleanser-inodore-the-verde;Cleanser Inodore - The verde;immagini/cleanser-inodore-the-verde/01.jpg;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/c/l/cleanser_the.jpg
buffer-lucidante;Buffer lucidante;immagini/buffer-lucidante/01.jpg;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_69608f125c8f6_1.jpg
spingi-cuticole-spingipelle;Spingi cuticole - spingipelle;immagini/spingi-cuticole-spingipelle/01.jpg;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_69608f14a4367_1.jpg
glitter-shimmer-white-ultrasottile;Polvere Glitter Shimmer White Ultrasottile;immagini/glitter-shimmer-white-ultrasottile/01.jpg;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_69608f1750918_1.jpg
glitter-paillettes-white-21;Polvere Glitter Paillettes White 21;immagini/glitter-paillettes-white-21/01.jpg;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_69608f19090c3_1.jpg
glitter-paillettes-white-21;Polvere Glitter Paillettes White 21;immagini/glitter-paillettes-white-21/02.jpg;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_69608f1936222_1.jpg
glitter-paillettes-white-20;Polvere Glitter Paillettes White 20;immagini/glitter-paillettes-white-20/01.jpg;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_69608f1bb86cf_1.jpg
polvere-chrome-rosa-03;Polvere Chrome Rosa 03;immagini/polvere-chrome-rosa-03/01.jpg;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_69608f1d6a94b_1.jpg
polvere-sugar-white-10;Polvere Sugar White 10;immagini/polvere-sugar-white-10/01.jpg;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_69608f1f23576_1.jpg
lima-mezzaluna-righello-150-180;Lima mezzaluna righello 150/180;immagini/lima-mezzaluna-righello-150-180/01.png;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_69608f211114e.png
lima-mezzaluna-righello-150-180;Lima mezzaluna righello 150/180;immagini/lima-mezzaluna-righello-150-180/02.png;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_69608f217046e.png
set-lime-adesive-180;Set Lime adesive 180;immagini/set-lime-adesive-180/01.png;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_696094e8c1df5.png
polvere-chrome-viola-08;Polvere Chrome Viola 08;immagini/polvere-chrome-viola-08/01.jpg;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_69608f4446a11_1.jpg
polvere-chrome-viola-08;Polvere Chrome Viola 08;immagini/polvere-chrome-viola-08/02.jpg;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_69608f4480639_1.jpg
lima-sottile-legno-1pz;Lima sottile legno - 1pz;immagini/lima-sottile-legno-1pz/01.jpg;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_69608f472badc_1.jpg
polvere-specchio-fuxia-16;Polvere Specchio Fuxia 16;immagini/polvere-specchio-fuxia-16/01.jpg;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_69608f4be4986_1.jpg
polvere-specchio-fuxia-16;Polvere Specchio Fuxia 16;immagini/polvere-specchio-fuxia-16/02.jpg;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_69608f4c1ec23_1.jpg
super-paint-black;Super Paint Black - Gel da decorazione;immagini/super-paint-black/01.png;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/s/u/super-black-.png
super-paint-black;Super Paint Black - Gel da decorazione;immagini/super-paint-black/02.png;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/s/u/super-black-su.png
polvere-chrome-lilla-04;Polvere Chrome Lilla 04;immagini/polvere-chrome-lilla-04/01.jpg;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_69608f5778ae3_1.jpg
spider-gel-white;Spider Gel White - Gel da decorazione;immagini/spider-gel-white/01.jpg;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_69608f59471ba_1.jpg
polvere-chrome-olografico-01;Polvere Chrome Olografico 01;immagini/polvere-chrome-olografico-01/01.jpg;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_69608f5b24374_1.jpg
polvere-chrome-olografico-01;Polvere Chrome Olografico 01;immagini/polvere-chrome-olografico-01/02.jpg;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_69608f5b586cd_1.jpg
super-paint-blu-9;Super Paint Blu 9 - Gel da decorazione;immagini/super-paint-blu-9/01.jpg;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_69608f5e281a9_1.jpg
super-paint-blu-9;Super Paint Blu 9 - Gel da decorazione;immagini/super-paint-blu-9/02.jpg;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_69608f5e5d8f3_1.jpg
polvere-chrome-blu-07;Polvere Chrome Blu 07;immagini/polvere-chrome-blu-07/01.jpg;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_69608f611a1c5_1.jpg
polvere-chrome-blu-07;Polvere Chrome Blu 07;immagini/polvere-chrome-blu-07/02.jpg;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_69608f615278b_1.jpg
gel-paint-blue;Gel Paint Blue - Gel da decorazione;immagini/gel-paint-blue/01.jpg;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_69608f63f3b58_1.jpg
super-paint-arancione-5;Super Paint Arancione 5 - Gel da decorazione;immagini/super-paint-arancione-5/01.jpg;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_69608f65dcc1f_1.jpg
super-paint-arancione-5;Super Paint Arancione 5 - Gel da decorazione;immagini/super-paint-arancione-5/02.jpg;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_69608f6620ceb_1.jpg
super-paint-verde-7;Super Paint Verde 7 - Gel da decorazione;immagini/super-paint-verde-7/01.jpg;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_69608f68d2f67_1.jpg
super-paint-verde-7;Super Paint Verde 7 - Gel da decorazione;immagini/super-paint-verde-7/02.jpg;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_69608f6917e47_1.jpg
spazzola-per-rimozione-polvere-limatura;SPAZZOLA PER RIMOZIONE POLVERE LIMATURA;immagini/spazzola-per-rimozione-polvere-limatura/01.jpg;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_69608f6bc44d7_1.jpg
nail-prep-deidratante;Nail Prep Deidratante;immagini/nail-prep-deidratante/01.png;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_69608f6dcd278.png
nail-prep-deidratante;Nail Prep Deidratante;immagini/nail-prep-deidratante/02.png;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_69608f6e43de4.png
gelac-platinum-05;Smalto Semipermanente Gelac Platinum 05;immagini/gelac-platinum-05/01.jpg;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_696094f93422d_1.jpg
cappucci-fresa-sanding-100pz;CAPPUCCI FRESA - SANDING 100PZ;immagini/cappucci-fresa-sanding-100pz/01.jpg;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_69608f9ea1221_1.jpg
gelac-color-039;Smalto Semipermanente Gelac Color 039;immagini/gelac-color-039/01.jpg;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_69608f9ff1bbd_1.jpg
gelac-color-039;Smalto Semipermanente Gelac Color 039;immagini/gelac-color-039/02.jpg;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_69608fa031a81_1.jpg
cover-up-base-builder;Cover Up base builder;immagini/cover-up-base-builder/01.png;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_69608fa32d1d2.png
super-paint-white;Super Paint White - Gel da decorazione;immagini/super-paint-white/01.png;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/s/u/super-white-.png
super-paint-white;Super Paint White - Gel da decorazione;immagini/super-paint-white/02.png;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/s/u/super-white-su.png
super-paint-white;Super Paint White - Gel da decorazione;immagini/super-paint-white/03.png;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/t/a/tavola_da_disegno_8_1_6.png
competition-cover-microglitter;Competition Cover Microglitter - Gel Costruttore;immagini/competition-cover-microglitter/01.jpg;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_69608fc1d3df2_1.jpg
pennello-liner-1;Pennello Liner 1;immagini/pennello-liner-1/01.jpg;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_69608fc6a1abe_1.jpg
pennello-liner-1;Pennello Liner 1;immagini/pennello-liner-1/02.jpg;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_69608fc6d745f_1.jpg
pennello-liner-1;Pennello Liner 1;immagini/pennello-liner-1/03.jpg;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_69608fc719194_1.jpg
gelac-platinum-prosecco-02;Smalto Semipermanente Gelac Platinum Prosecco 02;immagini/gelac-platinum-prosecco-02/01.jpg;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_69608fcc53841_1.jpg
gelac-platinum-prosecco-02;Smalto Semipermanente Gelac Platinum Prosecco 02;immagini/gelac-platinum-prosecco-02/02.jpg;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_69608fcc7b309_1.jpg
gelac-platinum-prosecco-02;Smalto Semipermanente Gelac Platinum Prosecco 02;immagini/gelac-platinum-prosecco-02/03.jpg;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_69608fccb0db1_1.jpg
gelac-platinum-champagnec-11;Smalto Semipermanente Gelac Platinum Champagne 11;immagini/gelac-platinum-champagnec-11/01.jpg;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_69608fd06acce_1.jpg
gelac-platinum-champagnec-11;Smalto Semipermanente Gelac Platinum Champagne 11;immagini/gelac-platinum-champagnec-11/02.jpg;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_69608fd0a1502_1.jpg
gelac-platinum-champagnec-11;Smalto Semipermanente Gelac Platinum Champagne 11;immagini/gelac-platinum-champagnec-11/03.jpg;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_69608fd0d7b4c_1.jpg
super-paint-corallo-1;Super Paint Corallo 1 - Gel colorato;immagini/super-paint-corallo-1/01.jpg;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_69608fd50a57a_1.jpg
super-paint-corallo-1;Super Paint Corallo 1 - Gel colorato;immagini/super-paint-corallo-1/02.jpg;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_69608fd539f2b_1.jpg
spingipelle-lama-a-punta;Spingipelle lama a punta;immagini/spingipelle-lama-a-punta/01.jpg;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_69608fd819df3_1.jpg
forbicina-lama-media;Forbicina lama media;immagini/forbicina-lama-media/01.jpg;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_69608fdfab277_1.jpg
gelac-platinum-oro-03;Smalto Semipermanente Gelac Platinum Oro 03;immagini/gelac-platinum-oro-03/01.jpg;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_69608fe170714_1.jpg
gelac-platinum-oro-03;Smalto Semipermanente Gelac Platinum Oro 03;immagini/gelac-platinum-oro-03/02.jpg;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_69608fe1a55ce_1.jpg
gelac-platinum-oro-03;Smalto Semipermanente Gelac Platinum Oro 03;immagini/gelac-platinum-oro-03/03.jpg;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_69608fe1dabb8_1.jpg
astuccio-attrezzi;Astuccio attrezzi;immagini/astuccio-attrezzi/01.jpg;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_69608fe72a0d2_1.jpg
spatola;Spatola;immagini/spatola/01.jpg;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_69608fe8e4176_1.jpg
supporto-lima-metallo;Supporto lima metallo;immagini/supporto-lima-metallo/01.jpg;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_69608fedd6c35_1.jpg
gelac-color-82;Smalto Semipermanente Gelac Color 82;immagini/gelac-color-82/01.jpg;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_69608fef98425_1.jpg
set-lime-adesive-150;Set Lime adesive 150;immagini/set-lime-adesive-150/01.png;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_6960950b88321.png
gel-paint-corallo;Gel Paint Corallo - Gel colorato;immagini/gel-paint-corallo/01.jpg;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_69608ffc57586_1.jpg
gelac-color-045;Smalto Semipermanente Gelac Color 045;immagini/gelac-color-045/01.jpg;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_6960900b4d110_1.jpg
gelac-color-045;Smalto Semipermanente Gelac Color 045;immagini/gelac-color-045/02.jpg;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_6960900b82876_1.jpg
punta-fresa-mandrino;Punta Fresa Mandrino;immagini/punta-fresa-mandrino/01.jpg;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_6960900e53b69_1.jpg
punta-per-fresa-carbide;PUNTA PER FRESA CARBIDE;immagini/punta-per-fresa-carbide/01.jpg;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_6960900f9789c_1.jpg
gelac-color-129;Smalto Semipermanente Gelac Color 129;immagini/gelac-color-129/01.jpg;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_6960901aa7f96_1.jpg
gelac-color-129;Smalto Semipermanente Gelac Color 129;immagini/gelac-color-129/02.jpg;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_6960901ad8956_1.jpg
gelac-color-69;Smalto Semipermanente Gelac Color 69;immagini/gelac-color-69/01.jpg;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_6960901dbdc45_1.jpg
gelac-color-69;Smalto Semipermanente Gelac Color 69;immagini/gelac-color-69/02.jpg;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_6960901df234b_1.jpg
gelac-color-69;Smalto Semipermanente Gelac Color 69;immagini/gelac-color-69/03.jpg;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_6960901e2ef4b_1.jpg
competition-clear-base-builder;Competition Clear Base builder;immagini/competition-clear-base-builder/01.jpg;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_696091920e3f6_1.jpg
